,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2262,Radical,"The film, which is Zalla's second directorial film, premiered on January 19, 2023, at the Sundance Film Festival, where it received the Festival Favorite Award.[citation needed] It was released in Mexico on October 20, 2023.[citation needed]","Christopher Zalla, [, 1, ]",,"Benjamin Odell, Joshua Davis, Eugenio Derbez","Eugenio Derbez, Daniel Haddad, Jennifer Trejo, Mia Fernanda Solis",Mateo Londono,Eugenio Richer,"October 20, 2023",Mexico,Spanish
2263,Radical Wolfe,"The film is about the life and work of the American journalist and writer Tom Wolfe. It is based on the article ""How Tom Wolfe Became ... Tom Wolfe"" by Michael Lewis, published in Vanity Fair in 2015. Special attention is given to the creation and reception of Wolfe's essay ""These Radical Chic Evenings"", published in New York magazine in 1970.[1][2]",Richard Dewey,,"Richard Dewey, Andy Fortenbacher, Chris Laszlo",,,Brian Gersten,"September 15, 2023",United States,English
2264,Radio,"Radio (Bengali: রেডিও) is a 2023 Bangladeshi war-drama film about the Bangladesh Liberation War. The film was directed by Anonno Mamun and written by Anon Zaman. The film is about the historic 7 March speech of Bangabandhu Sheikh Mujibur Rahman. It had a limited premiere on television on 7 March 2023,[1] and was later released in cinema halls. Taranga Production produced the film.",Anonno Mamun,Anon Zaman,Mozammel Hossain Chowdhury,"Riaz Ahmed, Zakia Bari Momo, Nader Chowdhury, Lutfur Rahman George",,,10 March 2023,Bangladesh,Bengali
2265,Radioactive: The Women of Three Mile Island,"Radioactive: The Women of Three Mile Island is 2023 Documentary film about the 1979 Three Mile Island accident and its aftermath.[1] The film is based on the stories of four women who take their community's case against the plant operator to the Supreme Court.[2][3] The documentary is directed and co-written by Heidi Hutner and features a cast including Jane Fonda, Joanne Doroshow, Joyce Corradi, Beth Drazba, Paula Kinney, and Linda Braasch.[2] It received the Audience Pick Best Documentary award at the Dances With Films Festival,[4] NYC; Best Director and Best Documentary at the First Frame International Film Festival,[5] NYC; and Best Investigative Documentary at the International Uranium Film Festival.[6]",,,,,,,,,
2266,Raghav,"Raghav is an Indian Assamese-language action film produced by JB Production and directed by Jatin Bora.[1][2][3][4][5] The film's cast includes Jatin Bora, Nishita Goswami, Mridula Boruah, Hiranya Deka and Sumi Borah. It was released on 27 October 2023.[6][7] However, It flopped in the box office.[citation needed]",Jatin Bora,Abhijit Bhattacharya,"Jatin Bora, Navanita Sharma Bora","Jatin Bora, Mridula Baruah, Nishita Goswami, Hiranya Deka, Sumi Borah",Pradip Daimary,,27 October 2023,India,Assamese
2267,Raghavendra Stores,"Raghavendra Stores is a 2023 Indian Kannada-language comedy drama film written and directed by Santhosh Ananddram, and produced by Vijay Kiragandur under the banner Hombale Films, which marks the third collaboration of Santhosh Ananddram and Hombale Films after Raajakumara and Yuvarathnaa.[1][2] The film stars Jaggesh, Shwetha Srivatsav, H. G. Dattatreya, Ravishankar Gowda, Mithra and Achyuth Kumar.[3][4] The music was composed by B. Ajaneesh Loknath, while the cinematography and editing were handled by Shreesha Kuduvalli and Deepu. S. Kumar respectively.",Santhosh Ananddram,Santhosh Ananddram,Vijay Kiragandur,"Jaggesh, Shwetha Srivatsav",Shreesha Kuduvalli,Deepu S. Kumar,28 April 2023,India,Kannada
2268,Raging Grace,"Joy is an undocumented Filipina immigrant in the UK who has a young daughter named Grace. Joy takes a job as a housekeeper for a woman named Katherine. Inside Katherine's mansion is Katherine's uncle Mr. Garrett, who's bedridden and mostly unconscious. Joy hides Grace in the mansion without Katherine's knowledge.",Paris Zarcilla,Paris Zarcilla,"Chi Thai, Darlene Catly Malimas","Max Eigenmann, Jaeden Paige Boadilla, Leanne Best, David Hayman",Joel Honeywell,Christopher C.F. Chow,12 March 2023(SXSW),"United Kingdom, [, 1, ], Philippines, [, 1, ]","English, [, 1, ], Tagalog, [, 1, ]"
2269,Raid,"Raid is a 2023 Tamil-language action thriller film directed by Karthi in his directorial debut. It is a remake of the 2018 Kannada film Tagaru starring Shiva Rajkumar. The film stars Vikram Prabhu, Sri Divya, Ananthika Sanilkumar and Rishi Rithvik. Sam C. S. composed the music, while the cinematography and editing were handled by Kathiravan and Manimaran.",Karthi,,"S. K. Kanishk, G. Manikannan","Vikram Prabhu, Sri Divya",Kathiravan,Manimaran,10 November 2023,India,Tamil
2270,Rain,"In a rainy storm in Mexico City, six stories starring people sunk into the routine of despair (a taxi driver, a couple, an English teacher, a nurse, a sex worker and a young delinquent) will experience an unexpected moment that will reveal who they are.[5][6]",Rodrigo García Saiz,Paula Markovitch,"Rodrigo García Sáiz, Paola Cortés León, Araceli Velázquez","Bruno Bichir, Cecilia Suárez, Arcelia Ramírez, Dolores Heredia, Karina Gidi",Leonardo Hermo,Liora Spilk Bialostozky,"October 22, 2023(FICM)",Mexico,"Spanish, English"
2271,Raja Magal,"Raja Magal (transl. King's daughter) is a 2023 Indian Tamil-language drama film directed by Henry I and starring Aadukalam Murugadoss, Velina, Baby Pratiksha and Bagavathi Perumal. It was released on 17 March 2023.",Henry I,,Hasan Jakariya,"Aadukalam Murugadoss, Velina, Baby Pratiksha, Bagavathi Perumal",Nikki Kannan,P. Ajithkumar,17 March 2023,India,Tamil
2272,Raja Marthanda,Raja Marthanda is a 2023 Indian Kannada-language film directed by K. Ram Narayan. The film stars Chiranjeevi Sarja (in his final role) and Deepti Sati in the lead roles.[1][2],K. Ram Narayan,K. Ram Narayan,"Shivakumar Nagaraj, Divya N","Chiranjeevi Sarja, Deepti Sati",Bushan N,Venkatesh UDV,6 October 2023,India,Kannada
2273,Rajni,"Rajni is a 2023 Indian thriller film written and directed by Vinil Scariah Varghese.[1] It stars Kalidas Jayaram in the lead role, alongside Namitha Pramod, Reba Monica John, Saiju Kurup, Ashwin Kumar, Karunakaran, and Shaun Romy. The film contains both Malayalam and Tamil dialogues with the Tamil version was titled as Aval Peyar Rajni (transl. Her name is Rajni).[2][3][4] The initial portions of the film shot in Malayalam were dubbed in Tamil for Aval Peyar Rajni.",Vinil Scariah Varghese,"Vinil Scariah Varghese, Vincent Vadakkan","Sreejith K. S., Blessy Sreejith","Kalidas Jayaram, Namitha Pramod",R. R. Vishnu,Deepu Joseph,8 December 2023,India,"Malayalam, Tamil"
2274,Rajugari Kodipulao,"Rajugari Kodipulao  is a 2023 Indian Telugu forest adventure film directed by Shiva Kona. The movie stars Prabhakar Podakandla, known as ETV Prabhakar, along with Shiva Kona, Prachi Thaker, and Neha Deshpande. The supporting cast includes Jabardast Naveen, Abhilash Bhandari, Sri Sudha Bhimireddy, Kunal Kaushik, and Ramya Dinesh. The movie was released theatrically on 4 August 2023,[1][2] to positive reviews from critics.",Shiva Kona,Shiva Kona,"Anil Moduga, Shiva Kona","Shiva Kona, Prabhakar Podakandla, Neha Deshpande, Prachi Thaker, Abhilash Bhandari, Jabardast Naveen, Kunal Kaushik, Ramya Dinesh, Sri Sudha Bhimireddy",Pavan Guntuku,"Basava, Shiva Kona",4 August 2023,India,Telugu
2275,Raktabeej,Dohar  Anindya Chattopadhyay  Surajit Chatterjee,"Nandita Roy, Shiboprosad Mukherjee",,Windows Production presented by Sanjay Agarwal,"Victor Banerjee, Abir Chatterjee, Mimi Chakraborty",Pratip Mukhopadhyay,Malay Laha,19 October 2023,India,Bengali
2276,Rally Road Racers,"Rally Road Racers, formerly known as Silk Road Rally,[2] is a 2023 animated sports comedy film written and directed by Ross Venokur. The film stars an ensemble cast including Jimmy O. Yang, J.K. Simmons, Chloe Bennet, Lisa Lu, Sharon Horgan, Catherine Tate and John Cleese. It follows novice racer Zhi as he tries to save his rural village from villainous racer and real-estate developer Archie Vainglorious.",Ross Venokur,Ross Venokur,"Deepak Nayar, Nik Bower, John H. Williams","Jimmy O. Yang, J. K. Simmons, Chloe Bennet, Lisa Lu, Sharon Horgan, Catherine Tate, John Cleese",Alexei Nechytaylo,Adam Garner,"May 12, 2023(United States)","United Arab Emirates, United Kingdom, United States",English
2277,Ramabanam,"Ramabanam (transl. Lord Rama's Arrow) is a 2023 Indian Telugu-language culinary action drama film directed by Sriwass from a story written by Bhupathi Raja.[2] It stars an ensemble cast featuring Gopichand, Dimple Hayathi, Jagapathi Babu, Nassar, Vennela Kishore, Tarun Arora and Sachin Khedekar. The soundtrack and background score were composed by Mickey J. Meyer.[3]",Sriwass,,"T. G. Vishwa Prasad, Vivek Kuchibhotla","Gopichand, Dimple Hayathi, Jagapathi Babu, Khushbu",Vetri Palanisamy,Prawin Pudi,5 May 2023,India,Telugu
2278,Ramachandra Boss & Co,"Ramachandra Boss & Co is a 2023 Indian Malayalam-language heist action comedy film written and directed by Haneef Adeni. The film stars Nivin Pauly, alongside  Aarsha Chandini Baiju, Jaffar Idukki, Vinay Forrt, Mamitha Baiju, Vijilesh and Sreenath Babu. The plot follows Ramachandra Boss, a benevolent bandit who, along with his team of misfits, plans a heist called Pravasi Heist at Amar Palace.[3]",Haneef Adeni,Haneef Adeni,"Listin Stephen, Nivin Pauly",Nivin Pauly,Vishnu Thandassery,Nishadh Yusuf,25 August 2023[],India,Malayalam
2279,Ranga Maarthaanda,"Ranga Maarthanda (transl. The Sun of Theatre) is a 2023 Indian Telugu-language drama film directed by Krishna Vamsi.[1] It is a remake of the 2016 Marathi film Natsamrat. The film stars Prakash Raj, Ramya Krishna, and Brahmanandam in the lead roles along with Shivathmika Rajashekar, Rahul Sipligunj, Ali Reza, Anasuya Bharadwaj, and Aadarsh Balakrishna in supporting roles. The film is produced by Kalipu Madhu, S. Venkat Reddy under the banner of Rajashyamala Entertainments, Housefull Movies and Mythri Movie Makers. The film features music scored by Ilaiyaraaja, with cinematography by Raj K Nalli, and editing by Pavan VK.",Krishna Vamsi,"Mahesh Manjrekar, Dialogue: Akella Siva Prasad","Kalipu Madhu, S. Venkat Reddy","Prakash Raj, Ramya Krishna, Brahmanandam, Shivathmika Rajashekar, Rahul Sipligunj, Ali Reza, Anasuya Bharadwaj, Aadarsh Balakrishna",Raj K. Nalli,Pavankumar Vinnakota,22 March 2023,India,Telugu
2280,Rangabali,"Rangabali is a 2023 Indian Telugu-language romantic action comedy film written and directed by Pawan Basamsetti and produced by Ramana Rao Rudrapati, under SLV Cinemas. It stars Naga Shaurya and Yukti Thareja in the lead roles, with Shine Tom Chacko, Brahmaji, Satya, Murali Sharma, Goparaju Ramana and others in supporting roles. The music and background score of the film was composed by Pawan CH.",Pawan Basamsetti,Pawan Basamsetti,"Sudhakar Cherukuri, , Ramana Rao Rudrapati","Naga Shaurya, Yukti Thareja, Brahmaji, Murali Sharma","Vamsi Patchipulusu, Divakar Mani",Karthika Srinivas,7 July 2023[],India,Telugu
2281,Rangoli,"Rangoli is a 2023 Indian Tamil-language coming-of-age family drama film written and directed by Vaali Mohan Das. The film stars Hamaresh, Aadukalam Murugadoss and Prarthana in the lead roles. The film was produced by K Babu Reddy and G Satish Kumar under the banner of Gopuram Studios.[1][2]",Vaali Mohan Das,Vaali Mohan Das,"K. Babu Reddy, G. Satish Kumar","Hamaresh, Aadukalam Murugadoss, Prarthana",I. Maruthanayagam,R. Sathyanarayanan,1 September 2023,India,Tamil
2282,Rani,"Rani is a 2023 Indian Malayalam film directed by Nizamudeen Nazar featuring Biju Sopanam,[2] Shivani Menon and Maqbool Salmaan in lead roles.[3]",Nizamudeen Nazar,,"Binu Christopher, Abdul Rasheed","Biju Sopanam, Shivani Menon, Maqbool Salmaan",Aravind Unni,,23 October 20231,India,Malayalam
2283,Rani: The Real Story,"Rani: The Real Story[2] is a 2023 Indian Malayalam-language investigative mystery thriller film written and directed by Shankar Ramakrishnan and jointly produced by Vinod Menon and Shankar Ramakrishnan[3] under the banner of MagicTail Works Productions and co-produced by Jimmy Jacob of June Ventures.[4] The film has an ensemble cast of leading actors, like Urvashi, Honey Rose, Indrans, Guru Somasundaram, Maniyanpilla Raju, Ashwin Gopinath, Ashwath Lal, Bhavana, Niyathi Kadambi,[5] Anumol, Maala Parvathy, alongside Krishnan Balakrishnan, Ambi Neenasam, Ramu Mangalapalli, and Athira Sreekumar in supporting roles.",Shankar Ramakrishnan,Shankar Ramakrishnan,"Vinod Menon, Shankar Ramakrishnan, Jimmy Jacob","Honey Rose, Urvashi, Bhavana, Indrans, Honey Rose, Maala Parvathy, Guru Somasundaram, [, 1, ]",Vinayak Gopal,Appu N. Bhattathiri,21 September 2023,India,Malayalam
2284,Ransomed,"Set in 1987, the film revolves around diplomat Lee Min-jun and local taxi driver Kim Pan-su who went to Lebanon to rescue a missing colleague.[8] At the time, the Chun Doo-hwan government was covering it up to avoid bad press for the upcoming 1987 South Korean presidential election and the bid for 1988 Summer Olympics. The ransom asked by the terrorists was 2.5 million U.S. dollars. The public will not know the full details until declassification in 2047.",Kim Seong-hun,"Kim Jeong-yeon, Yeo Mi-jeong","Jeong I-jun, Yeo Mi-jeong","Ha Jung-woo, Ju Ji-hoon",Kim Tae-seong,Kim Chang-ju,"August 2, 2023",South Korea,Korean
2285,The Rapture,"The Rapture (French: Le Ravissement) is a 2023 French drama film written and directed by Iris Kaltenbäck, in her feature directorial debut. It stars Hafsia Herzi as a midwife who passes off her best friend's newborn child as her own.[2]",Iris Kaltenbäck,Iris Kaltenbäck,"Alice Bloch, Thierry de Clermont Tonnerre","Hafsia Herzi, Alexis Manenti, Nina Meurisse",Marine Atlan,"Suzana Pedro, Pierre Deschamps",20 May 2023(Cannes),France,French
2286,Rascal Does Not Dream of a Knapsack Kid,"It was released in Japan on December 1, 2023.",Sōichi Masui,,"Shunsuke Nara, Yūichirō Kurokawa","Kaito Ishikawa, Asami Seto, Yurika Kubo, Nao Tōyama, Atsumi Tanezaki, Maaya Uchida, Inori Minase",Yoshihiro Sekiya,Akinori Mishima,"December 1, 2023",Japan,Japanese
2287,Rascal Does Not Dream of a Sister Venturing Out,"It was released in Japan on June 23, 2023. A sequel film, Rascal Does Not Dream of a Knapsack Kid was released later that same year.",Sōichi Masui,,"Shunsuke Nara, Yūichirō Kurokawa","Kaito Ishikawa, Asami Seto, Yurika Kubo, Nao Tōyama, Atsumi Tanezaki, Maaya Uchida, Sora Amamiya",Yoshihiro Sekiya,Akinori Mishima,"June 23, 2023",Japan,Japanese
2288,Rather,"Rather is a 2023 American documentary film directed by Frank Marshall about the journalist and news anchor Dan Rather. It premiered at the Tribeca Film Festival in 2023 and was released on Netflix on May 1, 2024.",Frank Marshall,Dan Crane,,,Michael Koshkin,"Joe Fenstermaker, Curtis McConnell","June 9, 2023(Tribeca Film Festival)1",United States,English
2289,Raththam,"Raththam (transl. Blood) is a 2023 Indian Tamil-language action drama film written and directed by C. S. Amudhan.[1] The film stars Vijay Antony, Mahima Nambiar, Nandita Swetha and Remya Nambeesan.[2]",C. S. Amudhan,C. S. Amudhan,"Kamal Bohra, G. Dhananjayan, Pradeep B, Pankaj Bohra","Vijay Antony, Mahima Nambiar, Nandita Swetha, Remya Nambeesan",Gopi Amarnath,T. S. Suresh,6 October 2023,India,Tamil
2290,Rats!,"Rats! (stylized in all caps) is a 2024 American independent black comedy film written and directed by Maxwell Nalevansky and Carl Fry, produced by With Pleasure Cinemagroup, and distributed by Yellow Veil Pictures. The film is set in the fictional town of Pfresno, Texas in the year 2007 and follows Raphael, who, after being arrested by an overzealous police officer, gets caught up in a chaotic world of drug kingpins, ecoterrorists, mallrats, and rappers. The film blends gross-out humor with social commentary, highlighting the disorder of small-town life and youth counterculture in 2000s Texas.[3] The film received the bronze audience award for Best International Feature at the 2024 Fantasia Film Festival.[4]","Maxwell Nalevansky, Carl Fry","Maxwell Nalevansky, Carl Fry","Maxwell Nalevansky, Carl Fry, Adam Levin, Alison Moses, Harrison Nalevansky, Danielle Evon Ploeger, Ariel Ash","Danielle Evon Ploeger, Luke Wilcox, Darius Autry, Khali Sykes, Ariel Ash, Jacob Wysocki, Pineapple Tangaroa, Neville Archambault",Carmen Hilbert,Carl Fry,"November 19, 2023(Work in Progress Screening atCucalorus Film Festival)",United States,English
2291,Raundal,"Raundal is a 2023 Indian Marathi-language action drama film directed by Gajanan Nana Padol[2] and produced by Bhoomika Films and Entertainment in association with Rise Entertainment.[3] The music is composed by Harsshit Abhiraj, while background score is by Rohit Nagbhide. The two songs of film ""Mann Baharal"" and ""Dhagan Abhal"" become popular. The film was theatrically released on 3 March 2023.[4]",Gajanan Nana Padol,,"Balasaheb Shinde, Purushottam Bhapkar, Pramod Bhaskar Chaudhary, Bhau Shinde","Bhausaheb Shinde, Neha Sonwane, Yashraj Dimbale, Surekha Dimbale, Mangesh Bhimraj Jondhale, Shivraj Walvekar",Aniket Khandagale,Faizal Mahadik,3 March 2023,India,Marathi
2292,Ravanasura,"Ravanasura (transl. The Demon Ravana) is a 2023 Indian Telugu-language psychological action thriller film directed by Sudheer Varma from a story written by Srikanth Vissa. It is a remake of the 2019 Bengali film Vinci Da by Srijit Mukherji starring Rudranil Ghosh and Ritwick Chakraborty.[3][4] It has an ensemble cast featuring Ravi Teja, Jayaram, Sushanth, Anu Emmanuel, Faria Abdullah, Megha Akash, Daksha Nagarkar and Pujita Ponnada. Besides acting, Ravi Teja also produced the film under RT Team Works along with Abhishek Nama's Abhishek Pictures.[5]",Sudheer Varma,"Original, Story, :, Rudranil Ghosh, Srijit Mukherji, Screenplay, :, Sudheer Varma, Adapted Story, &, Dialogues, :, Srikanth Vissa","Abhishek Nama, Ravi Teja","Ravi Teja, Jayaram, Sushanth, Anu Emmanuel, Faria Abdullah, Megha Akash, Daksha Nagarkar","Vijay Kartik Kannan, Additional Cinematography:, Prasad Murella, G. K. Vishnu",Naveen Nooli,7 April 2023,India,Telugu
2293,Ravrambha,"Ravrambha is a 2023 Indian Marathi-language period romance film directed by Anup Jagdale and produced by Shashikant Pawar under the banner of Shashikant Pawar Productions in association with Devi Sateri Productions. The film stars Om Bhutkar, Monalisa Bagal, Ashok Samarth, Shantanu Moghe. It was theatrically released on 26 May 2023.[5][6]",Anup Jagdale,Pratap Gangawane,Shashikant Pawar,"Monalisa Bagal, Om Bhutkar, Shantanu Moghe, Ashok Samarth, Kushal Badrike, Santosh Juvekar","Sanjay Jadhav, [, 1, ]",,26 May 2023,India,Marathi
2294,Rayar Parambarai,"Rayar Parambarai (transl. Rayar's heredity) is a 2023 Indian Tamil-language comedy drama film directed by Ramnath T. The film stars Krishna, Sharanya R Nair, Anshula Dhawan and Kritika Singh Yadav with Anandaraj, Srinivasan, Rajendran, R. N. R. Manohar, Manobala, Kalloori Vinoth, K. R. Vijaya, Kasthuri Shankar, Bava Lakshmanan, Thangadurai, Shaalu Shammu and Lollu Sabha Seshu in supporting roles.[1]",Ramnath T,,Chinnasamy Mounaguru,"Krishna, Sharanya R Nair, Anshula Dhawan, Kritika Singh Yadav",Vignesh Vasu,Sasi Kumar,7 July 2023,India,Tamil
2295,Rays of Hope,The film was screened in Japan on 4 February 2023.[4],Ko Pauk,Ko Pauk,,,,,"February 4, 2023(Japan)",Myanmar,Burmese
2296,Razing Liberty Square,"Razing Liberty Square is a 2023 documentary film by Katja Esson about the demolition and redevelopment of Liberty Square, a public housing apartment complex in the Liberty City neighborhood of Miami, Florida.[1][2][3]",,,,,,,,,
2297,RDX,"RDX: Robert Dony Xavier (also known as RDX) is a 2023 Indian Malayalam-language action drama film directed by Nahas Hidhayath in his directorial debut and produced by Sophia Paul under Weekend Blockbusters. It stars Shane Nigam, Antony Varghese and Neeraj Madhav in the titular roles. alongside Babu Antony, Lal, Mahima Nambiar, Aima Rosmy Sebastian, Maala Parvathi and Baiju Santhosh. The film revolves around Robert, Dony and Xavier's crusade to exact vengeance against Paulson and his gang for assaulting their family.",Nahas Hidhayath,,Sophia Paul,"Shane Nigam, Antony Varghese, Neeraj Madhav",Alex J. Pulickal,Chaman Chakko,25 August 20231,India,Malayalam
2298,The Re-Education of Molly Singer,"The Re-Education of Molly Singer is a 2023 American comedy film written by Todd M. Friedman and Kevin Haskin, directed by Andy Palmer and starring Britt Robertson.[1][2]",Andy Palmer,"Todd M. Friedman, Kevin Haskin","Warner Davis, Todd M. Friedman","Britt Robertson, Ty Simpkins, Jaime Pressly, Nico Santos, Cierra Ramirez",Filip Vandewal,Tim Rush,"September 29, 2023",United States,English
2299,The Reading,"The film was released by BET+ on February 2, 2023.[6][7]",Courtney Glaude,Courtney Glaude,"Courtney Glaude, Brandon Bond, Jeremy Green",Mo'Nique,Gracie Henley,Stanley Hillard Jr.,"February 2, 2023",United States,English
2300,A Real Job,"A Real Job (French: Un métier sérieux) is a 2023 French comedy-drama film written and directed by Thomas Lilti which stars Vincent Lacoste along with François Cluzet, Adèle Exarchopoulos, Louise Bourgoin, William Lebghil, Lucie Zhang, and Bouli Lanners.",Thomas Lilti,,"Agnès Vallée, Emmanuel Barraux","Vincent Lacoste, François Cluzet, Adèle Exarchopoulos, Louise Bourgoin, William Lebghil, Lucie Zhang, Bouli Lanners",Antoine Héberlé,"Gwen Mallauran, Matthieu Ruyssen",13 September 2023,France,French
2301,Reality,"Reality is a 2023 American crime drama film directed by Tina Satter from a screenplay by Satter and James Paul Dallas. It is based on the FBI interrogation transcript of American intelligence leaker Reality Winner, which Satter previously staged as the play Is This a Room.[5] It stars Sydney Sweeney as Winner, with Josh Hamilton and Marchánt Davis in supporting roles.",,,,,,,,,
2302,A Really Haunted Loud House,"A Really Haunted Loud House is a 2023 American Halloween television film based on the television series The Really Loud House. It is the second live-action work and third film in the overall franchise, following The Loud House Movie (2021) and A Loud House Christmas (2021). The film was directed by Jonathan Judge (co-executive producer and primary director of The Really Loud House) from a teleplay written by Tony Gama-Lobo, Rebecca May, and The Really Loud House developer and co-executive producer Tim Hobert, based on a story conceived by Gama-Lobo and May. Judge additionally serves as an executive producer of the film alongside Michael Rubiner, while Don Dunn and Melanie Kirk serve as producers. The film stars Wolfgang Schaeffer, Jahzir Bruno, Lexi DiBenedetto, Eva Carlton, Sophia Woodward, Catherine Ashmore Bradley, Annaka Fourneret, Aubin Bradley, Mia Allan, Ella Allan, Lexi Janicek, August Michael Peterson, Jolie Jenkins, and Brian Stepanek, reprising their roles from the live-action series, with Gavin Maddox Bergman, Trinity Jo-Li Bliss, Mateo Castel, Nolan Maddox, and Kevin Chamberlin in supporting roles.[3] It was announced on April 4, 2023, alongside the second season of The Really Loud House and The Casagrandes Movie.[4]",,,,,,,,,
2303,Reba McEntire's The Hammer,"Reba McEntire's The Hammer is a 2023 American television film starring Reba McEntire as Kim Wheeler, the newly appointed Judge of the 5th Judicial District of Nevada.[1] The film is inspired by the life of Nevada state court judge Kim Wanker, one of the last traveling circuit judges in the U.S.[2][3] The film premiered on January 7, 2023, on Lifetime.[4]",,,,,,,,,
2304,Rebel Moon,"Rebel Moon – Part One: A Child of Fire, or simply Rebel Moon, is a 2023 American space opera film directed by Zack Snyder from a screenplay he co-wrote with Kurt Johnstad and Shay Hatten. Its ensemble cast features Sofia Boutella, Djimon Hounsou, Ed Skrein, Michiel Huisman, Bae Doona, Ray Fisher, Charlie Hunnam, and Anthony Hopkins. The film is set in a fictional galaxy ruled by the imperialistic Motherworld, whose military, the Imperium, threatens a village on the moon Veldt. Kora, a former Imperium soldier, ventures on a quest to recruit warriors from across the galaxy to make a stand against the Imperium before they return to Veldt.",Zack Snyder,,"Deborah Snyder, Eric Newman, Zack Snyder, Wesley Coller","Sofia Boutella, Djimon Hounsou, Ed Skrein, Michiel Huisman, Bae Doona, Ray Fisher, Charlie Hunnam, Anthony Hopkins",Zack Snyder,Dody Dorn,"December 15, 2023(United States)",United States,English
2305,Rebound,"Rebound (Korean: 리바운드; RR: Ribaundeu) is a 2023 South Korean sports drama film directed by Jang Hang-jun. Kim Eun-hee and Kwon Seong-hui wrote the screenplay based on the true story of basketball coach Kang Yang-hyeon and the Busan Jungang High School's 2012 run to the national championships final despite having only six players on its roster.[2] The film stars Ahn Jae-hong as coach Kang and Lee Shin-young, Jeong Jin-woon, and Jung Gun-joo as the players.[3] It was released theatrically in South Korea on April 5, 2023.[4][5]",Jang Hang-jun,"Kwon Seong-hui, Kim Eun-hee","Jang Won-seok, Kim Young-hoon, Ha Jung-woo","Ahn Jae-hong, Lee Shin-young, Jeong Jin-woon, Kim Taek, Jung Gun-joo, Kim Min, Ahn Ji-ho","Moon Yong-gun, Kang Joo-sin",,"April 5, 2023",South Korea,Korean
2306,ReBroken,"ReBroken is a 2023 American supernatural thriller film written by Kipp Tribble, from a story by Scott Hamm Duenas, and directed by Kenny Yates. It stars Scott Hamm Duenas, Kipp Tribble, Alison Haislip, Nija Okoro and Tobin Bell.[1]  It is Yates' feature directorial debut.[2]",Kenny Yates,Kipp Tribble,"Scott Hamm Duenas, Kipp Tribble, Kenny Yates","Scott Hamm Duenas, Kipp Tribble, Alison Haislip, Nija Okoro, Tobin Bell",Nate Stifler,Kipp Tribble,"March 7, 2023",United States,English
2307,Reclaiming the Night,"Distributed by Aeon and Psyche.co, Reclaiming the Night premiered on 18 November 2023 at the Sheffield Global Cinema Festival, United Kingdom, before its international online release on 7 June 2024.[3][1] The film has been praised for its emotional resonance, visual style, and humanitarian focus.[4][5][6] It won multiple awards, including Best Short Film at the Go Mental! International Film Festival, Best Documentary Short and Best Director at the Los Angeles Independent Film Festival Awards, Best Documentary at the Top Shorts Film Festival, and Best Director at the New York International Film Awards.[7][8][9][10][11]",Daniel Benjamin Wheeler,,"Daniel Benjamin Wheeler, Amy Van Drunen",,Kacper Czubak,Adam Joe,18 November 2023,United Kingdom,English
2308,Red Island,Filming took place from August to November 2021.[4] Working titles included École de l'air and Vazaha (Les Blancs).[5][6],Robin Campillo,"Robin Campillo, Gilles Marchand",Marie-Ange Luciani,"Nadia Tereszkiewicz, Quim Gutiérrez, Charlie Vauselle, Amely Rakotoarimalala, Hugues Delamarlière, Sophie Guillemin, David Serero",Jeanne Lapoirie,"Robin Campillo, Anita Roth, Stéphanie Léger",31 May 2023,"France, Belgium",French
2309,Red Rooms,"Red Rooms premiered at the 57th Karlovy Vary International Film Festival on July 4, 2023,[6] and had its Canadian premiere as the opening film of the 2023 Fantasia Film Festival.[7] It was released theatrically in Canada on August 11, 2023, to positive reviews from critics.",Pascal Plante,Pascal Plante,Dominique Dussault,"Juliette Gariépy, Laurie Babin, Elisabeth Locas, Maxwell McCabe-Lokos, Natalie Tannous, Pierre Chagnon, Guy Thauvette",Vincent Biron,Jonah Malak,"July 4, 2023(KVIFF)",Canada,"French, English"
2310,Red Sandal Wood,Red Sandal Wood is a 2023 Indian Tamil-language drama film directed by Guru Ramanujam and starring Vetri and Diya Mayuri in the lead roles. It was released on 8 September 2023.[1],Guru Ramanujam,Murugesh Babu,J. Parthasarathy,"Vetri, Diya Mayuri, Ganesh Venkatraman",Suresh Bala,Richard Kevin,8 September 2023,India,Tamil
2311,The Red Suitcase,"A pick-up truck driver leaves Kathmandu airport for a two-day drive with a delivery to a remote mountain village. On the high road, a solitary figure slowly makes his way, wheeling a small red suitcase toward the same village.[4]",Fidel Devkota,Fidel Devkota,"Ram Krishna Pokharel, Fidel Devkota, Shova Thapa, Vimukthi Jayasundara","Saugat Malla, Prabin Khatiwada, Shristi Shrestha, Bipin Karki",Sushan Prajapati,Saman Alvitigala,8 September 2023(80th Venice International Film Festival),"Nepal, Sri Lanka",Nepalese
2312,"Red, White & Brass","Red, White & Brass is a 2023 New Zealand comedy film directed by Damon Fepulea'i, and starring John-Paul Foliaki and Dimitrius Schuster-Koloamatangi in his film debut.",Damon Fepulea'i,"Damon Fepulea'i, [, 1, ], Halaifonua Finau, [, 1, ]","Georgina Conder, Halaifonua Finau, Morgan Waru","John-Paul Foliaki, [, 1, ], Dimitrius Schuster-Koloamatangi, [, 1, ]",Andrew McGeorge,"Damon Fepulea'i, Paul Maxwell, Ben Powdrell",23 March 2023,New Zealand,"English, Tongan"
