,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2802,Small Town Crime,"Small Town Crime is a 2017 American neo-noir thriller film directed by Eshom Nelms and Ian Nelms. It stars John Hawkes as an alcoholic ex-cop who discovers a woman left for dead on the side of a road and finds himself compelled to locate the killer. As he investigates further, he encounters several shady characters and inadvertently puts his family in danger.[1] It also stars Anthony Anderson, Clifton Collins Jr., Michael Vartan (in his final film role), Caity Lotz, James Lafferty, Robert Forster and Octavia Spencer.","Eshom Nelms, Ian Nelms","Eshom Nelms, Ian Nelms","John J. Kelly, Brad Johnson, Parisa Caviani","John Hawkes, Anthony Anderson, Clifton Collins Jr., Michael Vartan, Caity Lotz, James Lafferty, Robert Forster, Octavia Spencer",Johnny Derango,Traton Lee,"March 11, 2017(SXSW)",United States,English
2803,Smaller and Smaller Circles,"Smaller and Smaller Circles is a 2017 Philippine drama mystery horror film directed by Raya Martin from a screenplay by Ria Limjap and Moira Lang, based on the 2002 novel of the same name by F. H. Batacan. The film stars Nonie Buencamino and Sid Lucero as Jesuit priests and forensic investigators Gus Saenz and Jerome Lucero, Carla Humphries as journalist Joanna Bonifacio, with Gladys Reyes, Ricky Davao, Bembol Roco, TJ Trinidad, Christopher De Leon and Tessie Tomas in supporting roles.",Raya Martin,,"Ria Limjap, Moira Lang","Nonie Buencamino, Sid Lucero, Carla Humphries, Gladys Reyes, Ricky Davao, Bembol Roco, TJ Trinidad, Christopher de Leon, Tessie Tomas",J.A. Tadena,Jay Halili,"December 6, 2017(Philippines)",Philippines,Filipino
2804,Smartass,"Smartass is a 2017 American crime drama film directed by Jena Serbu[1] and starring Joey King.[2] It was released on September 12, 2017.[citation needed]",Jena Serbu,Jena Serbu,"David Ryan, Hunter Ryan","Joey King, Luke Pasqualino, Ronen Rubinstein",Rob C. Givens,Phillip J. Bartell,"September 12, 2017",United States,English
2805,Smile Please,"Smile Please  is a 2017 Indian Kannada romance film written and directed by Raghu Samarth, produced by K Manju under the banner K Manju Cinemaas. The film stars Gurunandan and Kavya Shetty in the lead roles.  It began production in the mid of 2016.[1]",Raghu Samarth,Raghu Samarth,K Manju,"Gurunandan, Kavya Shetty",J S Wali,Jo Ni Harsha,10 February 2017,India,Kannada
2806,Smurfs: The Lost Village,"Smurfs: The Lost Village is a 2017 American animated fantasy adventure film based on The Smurfs comic series by the Belgian comics artist Peyo. A reboot of Sony Pictures Animation's previous live-action animated hybrid films, the film was directed by Kelly Asbury and written by Stacey Harman and Pamela Ribon, and stars the voices of Demi Lovato, Rainn Wilson, Joe Manganiello, Jack McBrayer, Danny Pudi, Michelle Rodriguez, Ellie Kemper, Ariel Winter, Mandy Patinkin
and Julia Roberts. In the film, a mysterious map prompts Smurfette, Brainy, Clumsy, and Hefty to find a lost village before Gargamel does.",Kelly Asbury,"Stacey Harman, [, 1, ], Pamela Ribon, [, 1, ]","Jordan Kerner, Mary Ellen Bauder Andrews, [, 1, ]","Demi Lovato, Rainn Wilson, Joe Manganiello, Jack McBrayer, Danny Pudi, Michelle Rodriguez, Ellie Kemper, Ariel Winter, Meghan Trainor, Mandy Patinkin, Julia Roberts",,Bret Marnell,"April 7, 2017(United States)",United States,English
2807,Snatched,"Snatched is a 2017 American comedy film directed by Jonathan Levine and written by Katie Dippold. The film stars Amy Schumer and Goldie Hawn with Joan Cusack, Ike Barinholtz, Wanda Sykes, and Christopher Meloni in supporting roles, and follows a mother and daughter (Schumer and Hawn) who are abducted while on vacation in South America.",Jonathan Levine,Katie Dippold,"Peter Chernin, Jenno Topping, Paul Feig, Jessie Henderson","Amy Schumer, Goldie Hawn, Joan Cusack, Ike Barinholtz, Wanda Sykes, Christopher Meloni",Florian Ballhaus,"Melissa Bretherton, Zene Baker","May 2, 2017(New York City)",United States,English
2808,Sniff,"Sniff is a 2017 Indian Hindi-language action adventure film, written and directed by Amole Gupte, under the banner of Trinity Pictures.[2][3]",Amole Gupte,Amole Gupte,"Amole Gupte, Jyoti Deshpande",See below,,,25 August 20171,India,Hindi
2809,Sniper: Ultimate Kill,"Sniper: Ultimate Kill is a 2017 American action film directed by Claudio Fäh and starring Chad Michael Collins, Billy Zane, and Tom Berenger.[1][2][3] The film is the seventh installment of the Sniper film series and a sequel Sniper: Ghost Shooter (2016), and the first to feature both Berenger and Zane since the original movie. It was released direct-to-video on October 3, 2017.",Claudio Fäh,Chris Hauty,David Zelon,"Chad Michael Collins, Danay García, Billy Zane, Tom Berenger",Ross W. Clarkson,Adam Recht,"October 3, 2017",United States,English
2810,Snowed-Inn Christmas,"Two writers for a New York magazine, Jenna Hudson and Kevin Jenner, are given the task of writing an article on a resort in Aspen, Colorado, with the author of the piece that attracts the most clicks being given a promotion. Polar opposites, they make awkward travel companions. A snow storm forces their flight to be diverted to the small town of Santa Claus, Indiana. With no way to get to Aspen and no place to stay, they are taken up by Chris and Carol Winters, a local couple who enjoy portraying Mr. and Mrs. Santa Claus during the holidays. The pair run a small bed and breakfast, the Winters Inn. Very old and quaint, the inn may not be around the following spring. The Winters say they have no deed to prove the inn's historical nature. Initially frustrated by being stuck in Indiana, Jenna and Kevin set upon the idea of writing about the inn where they are staying.",,,,,,,,,
2811,Snowflake,This article related to a German film of the 2010s is a stub. You can help Wikipedia by adding missing information.,"Adolfo Kolmerer, [, de, ]",,,"Reza Brojerdi, [, de, ], Erkan Acar",,,14 September 2017,Germany,German
2812,The Snowman,"The Snowman is a 2017 psychological thriller film directed by Tomas Alfredson and written by Peter Straughan, Hossein Amini, and Søren Sveistrup. The story is based on the 2007 novel of the same name by Jo Nesbø. The film stars Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Val Kilmer, and J. K. Simmons, and follows inspector Harry Hole as he tracks a serial killer who builds snowmen at his crime scenes. Principal photography began on 18 January 2016 in Norway, before moving to London and Sweden.",Tomas Alfredson,,"Tim Bevan, Eric Fellner, Piodor Gustafsson, Robyn Slovo","Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Val Kilmer, J. K. Simmons",Dion Beebe,"Thelma Schoonmaker, Claire Simpson",7 October 2017(Haifa),"United Kingdom, [, 3, ], United States, [, 3, ], Sweden, [, 3, ]",English
2813,Sobi's Mystic,"Sobi's Mystic is a 2017 Nigerian romantic drama film, written, produced and directed by Biodun Stephen.",Biodun Stephen,Biodun Stephen,,"Bolaji Ogunmola, Kunle Remi, Mofe Duncan",,,"April 2, 2017",Nigeria,
2814,Soccer Killer,"Principal photography started on April 8, 2014 in Hengdian World Studios and wrapped in May 2014.[3]",Jeffrey Lau,,,"He Jiong, Gillian Chung, Charlene Choi, Joey Yung, Patrick Tam",,,"June 30, 2017","China, [, 1, ], Hong Kong, [, 1, ]",Mandarin
2815,Soggy Flakes,"The film was funded in part by a $10,000 prize from Telus's Storyhive contest for emerging filmmakers,[2] and was inspired by a news report suggesting that Kellogg's was considering expanding into dog food due to declining sales of its breakfast cereal lines.[2]","Heath Affolter, Jon Affolter, Nathan Affolter, Thomas Affolter","Heath Affolter, Jon Affolter, Nathan Affolter, Thomas Affolter","Heath Affolter, Jon Affolter, Nathan Affolter, Thomas Affolter","Peter New, Cole Howard, April Cameron, David C. Jones, Stephanie Halber, Robert Heimbecker, Toren Atkinson",,,2017,Canada,English
2816,The Solar System,"Christmas night at the Del Solar family's house becomes a reunion full of reproaches, extreme tensions, surprising revelations and, perhaps, a reconciliation. Leonardo, the patriarch, arrives sick along with his son Pavel's ex-girlfriend, for whom he left his wife.[4]","Bacha Caravedo, Chinón Higashionna",Bacha Caravedo,"Ricard Domingo, Anna Soler-Pont, Lorena Ugarteche","Leonor Watling, Gisela Ponce de León, Cesar Ritter, Adriana Ugarte, Javier Valdés, Sebastián Zamudio",Andrés Mazzon,Chino Pinto,"November 3, 2017(Spain)","Peru, Spain",Spanish
2817,Soldiers. Story from Ferentari,"The film tells the story of Adi (Schiop), an introverted anthropologist who moves into Ferentari, an ill-famed neighbourhood of Bucharest, to study for his PhD in manele music. After meeting Alberto (Vasile Pavel-Digudai), a Romani former convict who was sexually abused in prison, they begin a romantic relationship.",Ivana Mladenović,"Ivana Mladenović, Adrian Schiop","Ada Solomon, Jelena Mitrovic, Cassandre Warnauts, Jean-Yves Roubin, Diana Paroiu, Valentino Rudolf, Christophe Hollebeke","Adrian Schiop, Vasile Pavel-Digudai",,,"September 10, 2017(Toronto International Film Festival)",Romania,Romanian
2818,Sollers Point,"Sollers Point is a 2017 drama film written and directed by Matthew Porterfield. It stars McCaul Lombardi, Jim Belushi, Zazie Beetz, Tom Guiry and Marin Ireland.",Matthew Porterfield,Matthew Porterfield,"Eric Bannat, Alexandra Byer, Gabrielle Dumon, Jordan Mintzer, Ryan Zacarias","McCaul Lombardi, Jim Belushi, Zazie Beetz, Tom Guiry, Marin Ireland",Shabier Kirchner,Marc Vives,"September 26, 2017(San Sebastián)","United States, France",English
2819,Solo,"Solo is a 2017 Indian experimental anthology film co-written, co-produced and directed by Bejoy Nambiar with Dulquer Salmaan in a quadruple role as Shekhar, Trilok, Siva and Rudra. Shot simultaneously in Malayalam and Tamil, production began during November 2016. Solo tells the story of four people, each story revolving around four elements: Earth, Fire, Wind and Water, each with the facets of Lord Shiva. The film was released on 5 October 2017 in both Malayalam and  Tamil worldwide and received positive reviews from critics and audiences. The film was dubbed in Telugu as Athade, which released on 22 June 2018. It's also dubbed into Hindi as Tatva.",Bejoy Nambiar,"Dhanya Suresh, (Malayalam Dialogue), Kartik R. Iyer, (Tamil Dialogue)","Abraham Mathew, Sherisha Technologies Private Limited, Bejoy Nambiar","Dulquer Salmaan, Dhansika, Neha Sharma, Deepti Sati, Sruthi Hariharan, Arthi Venkatesh, Dino Morea, Soubin Shahir, Manoj K. Jayan","Girish Gangadharan, Madhu Neelakandan, Sejal Shah",A. Sreekar Prasad,5 October 2017,India,"Malayalam, Tamil"
2820,Solsidan,"Solsidan had a generally positive response from critics and was named the funniest Swedish movie of 2017 by Aftonbladet.[6] The film won the award for Best Makeup at the 53rd Guldbagge Awards, in addition to the Commerzbank Audience Award at the 2017 Filmfest Hamburg.[7][8]","Felix Herngren, Måns Herngren","Jesper Harrie, [, sv, ]",Emma Nyberg,"Felix Herngren, Johan Rheborg, Mia Skäringer, Josephine Bornebusch, Leonardo Rojas Lundgren, Malin Cederbladh, [, sv, ], Henrik Dorsin, Henrik Schyffert, Frida Hallgren, Sven Wollter",,,"December 1, 2017","Sweden, [, 2, ]",Swedish
2821,Some Like It Veiled,,Sou Abadi,,,"Félix Moati, Camélia Jordana, William Lebghil",,,15 June 2017(CFF),France,French
2822,Something Like Summer,Something Like Summer is a 2017 drama musical film based upon the 2011 Young Adult novel Something Like Summer by Jay Bell and the first entry in the Something Like... series.[1],David Berry,,"David Berry, Tom Ly, Carlos Pedraza, J. T. Tepnapa, Christopher Toyne","Grant Davis, Davi Santos, Ben Baur, Ajiona Alexus, Jana Lee Hamblin",David Berry,,"February 25, 2017(Sydney Mardi-Gras)",United States,English
2823,Something Wicked,"Something Wicked is a 2017 Nigerian movie co-produced by Okey Uzoeshi and Isioma Osaje and directed by Yemi Morafa under the production companies of Jack of Aces, Agency 106, Film Boyz and FilmOne Distribution.  [1][2][3] The movie stars Gabriel Afolayan, Iretiola Doyle, Ivie Okujaye-Egboh, Adesua Etomi, Beverly Naya and Okey Uzoeshi.  [1]",Yemi Morafa,,Okey Uzoeshi and Isioma Osaje,"Gabriel Afolayan, ,, Iretiola Doyle, ,, Ivie Okujaye, ,, Adesua Etomi, ,, Beverly Naya, and, Okey Uzoeshi",,,2017,Nigeria,English
2824,Somewhere Beyond the Mist,"The story centers around a mysterious murder case. Connie, a high school student born with a congenital heart defect and having few friends, plans to murder her parents but, recognizing her physical frailty, lures her classmate Eric into the plot. Together, they become accomplices. After the murders, Connie shows no remorse. The case is assigned to Inspector Angela. Newly married with Tony and living with her father, who has dementia, Angela is expecting her first child. Although she appears to have a happy family life, Angela finds herself increasingly invested and affected by the case. Gradually, she begins to understand what led Connie down such a dark and irreversible path.",King Cheung,King Cheung,Derek Yee,"Stephy Tang, Rachel Leung, Zeno Koo, Baby Bo, Kyle Li",,King Cheung,2017,Hong Kong,Cantonese
2825,Somos Néctar,"10 years have passed since a car accident left a great void in the fans of the Grupo Néctar. So, we find ourselves with the story of Sarita, an old woman who despite the Alzheimer does not forget the promise that her three grandchildren made her almost 10 years ago: a concert with Johnny Orosco and his group Nectar at her home. This is how the adventure of Tato, Memo and Gianfranco begins, three grandchildren willing to do anything to not disappoint or hurt the feelings of their beloved grandmother.[5]",Coco Bravo,César de María,Deyvis Orosco,"Mabel Duclós, Junior Silva, Óscar Beltrán, Carlos Casella, Deyvis Orosco",Mario Bassino,,"October 5, 2017",Peru,Spanish
2826,The Son of Bigfoot,"The Son of Bigfoot (also released internationally in English as Bigfoot Junior) is a 2017 animated fantasy comedy film directed by Ben Stassen and Jeremy Degruson. Written by Bob Barlen and Cal Brunker, based on their own original screenplay Son of Bigfoot, the film follows a teen boy who, after beginning to erupt unusual changes, sets out to find his father, who happens to be Bigfoot and had gone into hiding from a corrupt CEO of a hair company.","Jérémy Degruson, Ben Stassen",,"Ben Stassen, Caroline Van Iseghem","Laila Berzins, Pappy Faulkner, Sandy Fox, Marieve Herington, Joe Ochman, Chris Parson, Alan Shearman, Michael Sorich, Terrence Stone, Joe J. Thomas",Barbara Meyers,,26 July 2017(France)3,"Belgium, France",English
2827,Song of Granite,"Song of Granite is a 2017 Irish biographical drama film directed by Pat Collins. It was selected as the Irish entry for the Best Foreign Language Film at the 90th Academy Awards, but it was not nominated.[1]",Pat Collins,"Pat Collins, Eoghan Mac Giolla Bhríde, Sharon Whooley","Alan Maher, Jessie Fisk","Mícheál Ó Confhaola, Colm Seoighe",Richard Kendrick,Tadhg O’Sullivan,12 March 2017(SXSW),"Ireland, Canada","Irish, English"
2828,The Song of Scorpions,"The Song of Scorpions is a 2017  Rajasthani language drama film written and directed by Anup Singh. Produced by Feather Light Films[1] and KNM, the films stars Golshifteh Farahani[2] as a tribal woman learning the ancient art of healing and Irrfan Khan as a camel trader in his only Rajasthani film role.",Anup Singh,Anup Singh,"Saskia Vischer, Shahaf Peled, Michel Merkt","Golshifteh Farahani, Irrfan Khan, Waheeda Rehman, Shashank Arora","Pietro Zuercher, Carlotta Holy-Steinemann",Marie-Pierre Frappier,"August 9, 2017(Locarno)","France, Singapore, Switzerland",Rajasthani
2829,Song to Song,"Song to Song is a 2017 American experimental romantic drama film written and directed by Terrence Malick and starring an ensemble cast including Rooney Mara, Ryan Gosling, Michael Fassbender, Natalie Portman, and Cate Blanchett.",Terrence Malick,Terrence Malick,"Nicolas Gonda, Sarah Green, Ken Kao","Rooney Mara, Michael Fassbender, Ryan Gosling, Natalie Portman, Cate Blanchett, Bérénice Marlohe, Holly Hunter",Emmanuel Lubezki,"Rehman Nizar Ali, Hank Corwin, Keith Fraase","March 10, 2017(SXSW)",United States,English
2830,Sophie & the Mad,Sophie & the Mad (Persian: سوفی و دیوانه) is a 2017 Iranian film directed by Mehdi Karampour.[1][2][3],Mehdi Karampour,Mehdi Karampour and Mehdi Sajjadchi,Mehdi Karampour,"Amir Jafari, Behafarid Ghafarian",Mohammad Aladpoush,Nazanin Mofakham,February 2017(Fajr Film Festival),Iran,Persian
2831,A Sort of Family,A Sort of Family (Spanish: Una especie de familia) is a 2017 internationally co-produced drama film directed by Diego Lerman. It was screened in the Contemporary World Cinema section at the 42nd Toronto International Film Festival on 8 September 2017.[1],Diego Lerman,"Diego Lerman, María Meira","Nicolás Avruj, Diego Lerman",Bárbara Lennie,Wojciech Staroń,Alejandro Brodersohn,8 September 2017(TIFF),"Argentina, Brazil, France, Poland",Spanish
2832,Soul Curry,"Soul Curry is a 2017 Indian film in Konkani, written and directed by Nieelesh Malkar. It features Jackie Shroff, Seema Biswas and Sonam Morajkar in the lead roles. The film won many awards in the state of Goa, and Shroff even won an award individually. It premiered in theatres on 20 January, 2017.[1]",Nieelesh Malkar,Nieelesh Malkar,Michael Mascaranhas,"Jackie Shroff, Seema Biswas, Sonam Morajkar",Ammarkant Dubey,Sanket Mavalankar,20 January 2017,India,Konkani
2833,Soulsmith,"€2,176 was raised via an Indiegogo campaign.[3] Soulsmith was filmed in Castlebar and Dublin. It was filmed in 2.35:1.[4] Kevin Henry said that ""When writing Soulsmith, so much coverage on my generation had been about emigration but I just wanted to focus on those who stayed. And in a more focused sense, Soulsmith tries to take a step back and look at masculinity within my generation"".[5]",Kevin Henry,Kevin Henry,"Kevin Henry, Seamus Waters","Matthew O'Brien, Miriam Devitt, Brian Fortune, Conor Marren, Elva Trill, Tommy Canavan, Aoibheann McCann, Richard Keaney, Tristan Heanue",Stephen C. Walsh,Eoin McDonagh,1 September 2017,Ireland,English
2834,Sound of Silence,"Sound of Silence [1] is a 2017 Indian film in Hindi, Pahari and Tibetan. The film is directed by Malayalam film director Bijukumar Damodaran, commonly known as Dr. Biju. The film premiered at the 2017 Montreal World Film Festival. The film won an award for Best Director at the 2017 Kolkata International Film Festival in the Indian Film Competition category.",Bijukumar Damodaran,Bijukumar Damodaran,Dr AK Pillai,"Master Govardhan, Uday Chandra, Bhushan",M. J. Radhakrishnan,Davis Manuel,2017,India,"Tibetan, Pahari, Hindi"
2835,The Sound,"The eponymous ""sound"" in the film refers to infrasound, which plays a large role in the film.[5]",Jenna Mattison,"Jenna Mattison, [, 1, ]","Geoff Hart, [, 2, ], Jenna Mattison, [, 2, ], Allan Ungar, [, 2, ], Michele Weisler, [, 1, ], Bill Viola Jr., [, 3, ]","Rose McGowan, Michael Eklund, Christopher Lloyd, Richard Gunn","Pasha Patriki, [, 3, ]","Michael P. Mason, [, 3, ]","September 29, 2017",Canada,English
2836,Sound! Euphonium: The Movie – May the Melody Reach You!,The second compilation film of the anime series was announced in March 2017. The staff and cast of the film were revealed in June 2017.,"Taichi Ogawa, Tatsuya Ishihara, [, a, ]",,"Nagaharu Ohashi, Shinichi Nakamura, Shigeru Saitō, Riri Senami, Yoshifumi Yarimizu","Tomoyo Kurosawa, Ayaka Asai, Moe Toyota, Chika Anzai, Minako Kotobuki, Saori Hayami, Minori Chihara, Haruki Ishiya, Manami Numakura, Takahiro Sakurai",Kazuya Takao,Kengo Shigemura,"September 30, 2017",Japan,Japanese
2837,The Sounding,"The Sounding is a 2017 American drama film co-written and directed by Catherine Eaton, based on her stage play Corsetless.[2][3] The film premiered in competition at the 2017 Cinequest Film Festival, and went on to receive over two dozen awards and nominations on the festival circuit. The film was subsequently distributed by Giant Pictures and HBO Europe.[4]",Catherine Eaton,,"Caitlin Gold, Jessica Vale, Bryan Delaney, Catherine Eaton, Aliki Paraschis, Veronique Huyghebaert",Catherine Eaton,David Kruta,Marco Perez,March 2017(Cinequest)1,United States,English
2838,The Soup,"Abandoned by his family due to his wrongdoings, ex-convict Jae-goo (Yoon Park) makes a living working as a construction worker. One day, he meets and approaches mentally disabled Soon-sik (Shin Jung-geun) at a funeral hall who let him spends the night at his house. The next morning Jae-goo leaves, but when Soon-sik comes home from work, he is startled to find Jae-goo at his home again.[4][5]",Lim Young-hoon,,Choi Chang-gyu,"Shin Jung-geun, Yoon Park, Jang So-yeon, Go Na-hee",Lee Hyun-soo,,April 2017(AIFF),South Korea,Korean
2839,Sous le même toit,"It tells the story of a divorced couple whose husband does not find an apartment. He will finally see his former wife, saying ""I have 20% of the apartment so you redeem it, or I just live in my 20%"".",Dominique Farrugia,,Dominique Farrugia,"Louise Bourgoin, Gilles Lellouche",Rémy Chevrin,,19 January 2017(L'Alpe d'Huez),France,French
2840,The Sower,"The Sower is a 2017 France-Belgium co-production written and directed by Marine Francen and based on the short story L'homme semence by Violette Ailhaud. Set in 1851, The Sower takes place in a village where the women have been left on their own after all the men were rounded up in order to prevent an uprising. The film premiered at the San Sebastián International Film Festival in 2017 and was released in the U.S. in 2019.[1]",Marine Francen,"Marine Francen, Jacqueline Surchat, Jacques Fieschi",,"Pauline Burlet, Géraldine Pailhas, Alban Lenoir, Iliana Zabeth, Françoise Lebrun",Alain Duplantier,Minori Akimoto,15 November 2017(France),"Belgium, France",French
2841,Soyer,Soyer is a 2017 Polish drama and comedy film directed by Łukasz Barczyk.[1],Łukasz Barczyk,Łukasz Barczyk,Łukasz Barczyk,"Cezary Kołacz, Maciej Musiałowski, Marianna Zydek, Diana Krupa, Kamil Wodka",Karina Kleszczewska,,17 November 2017(Poland),Poland,Polish
2842,The Space Between Us,"The Space Between Us is a 2017 American romantic science fiction film directed by Peter Chelsom and written by Allan Loeb, from a story by Stewart Schill, Richard Barton Lewis, and Loeb. The film stars Gary Oldman, Asa Butterfield, Britt Robertson, and Carla Gugino, and follows a teenage boy, born on Mars, who travels to Earth.",Peter Chelsom,,Richard Barton Lewis,"Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson, B. D. Wong, Janet Montgomery",Barry Peterson,David Moritz,"February 3, 2017",United States,
2843,Space Squad: Gavan vs. Dekaranger,"Both films were directed by Koichi Sakamoto and written by Naruhisa Arakawa, who previously worked in Space Sheriffs: Next Generation.[2][3][6] Another work from Space Sheriff Gavan was planned since 2015, but production was moved to 2016 due to Sakamoto's scheduling conflicts.[7]",Koichi Sakamoto,,"Tsuyoshi Nakano, (Toei Video), Hideaki Tsukada, (Toei), Kōichi Yada, (Toei Agency)","Yuma Ishigaki, Ryuji Sainei, Tsuyoshi Hayashi, Yousuke Itou, Ayumi Kinoshita, Mika Kikuchi, Tomokazu Yoshida, Suzuka Morita, Hiromi Sakimoto, Mikie Hara",Shu G. Momose,Ken Memita,17 June 2017,Japan,Japanese
2844,A Special Lady,"The story concerns a woman who becomes the second-in-command of a gangster organization-turned-leading business entity, fighting against the ruthless world of man's society, to protect her only son.",Lee An-gyu,Lee An-gyu,Kim Mi-hwa,"Kim Hye-soo, Lee Sun-kyun, Lee Hee-joon",Kim Tae-kyung,Shin Min-Kyung,"October 12, 2017(Sitges Film Festival)",South Korea,Korean
2845,Speech & Debate,"Speech & Debate is a 2017 American film directed by Dan Harris. The film is an adaptation of the play of the same name and was released on April 7, 2017, by Vertical Entertainment.",Dan Harris,Stephen Karam,,"Liam James, Sarah Steele, Austin P. McKenzie",David Hennings,Robert Hoffman,"April 7, 2017",United States,English
2846,Spettacolo,"Spettacolo is a 2017 documentary film about a small hilltown in Italy that practices a unique form of theatre called ""autodrama"".  It is the second feature of Marwencol filmmakers Jeff Malmberg and Chris Shellen, made through their production company, Open Face. The title is an Italian word meaning ""performance, spectacle, or play"" and in Italian is pronounced [spetˈtaːkolo][2] (""spet-TAH-kō-lō"").","Jeff Malmberg, Chris Shellen",,"Jeff Malmberg, Chris Shellen, Matt Radecki",Andrea Cresti,Jeff Malmberg,Jeff Malmberg,"September 6, 2017",United States,Italian with English subtitles
2847,SPF-18,"SPF-18 is a 2017 American coming-of-age romantic comedy film directed by Alex Israel in his directorial debut.[1] Israel co-wrote the screenplay with Michael Berk.[2] The film stars Carson Meyer, Noah Centineo, Bianca A. Santos, Jackson White, Molly Ringwald and Rosanna Arquette, and is narrated by Goldie Hawn.",Alex Israel,"Alex Israel, Alex Malowidzki, Michael Berk","Kirsten Smith, Konstanty Godzisz, China Chow, Alex Waite, Olga Przylipiak","Carson Meyer, Noah Centineo, Bianca A. Santos, Jackson White, Molly Ringwald, Rosanna Arquette, Lidia Bronicka","Joseph Aguirre, Agata Kolanek","Tessa Davis, Mike Hugo","September 29, 2017",United States,English
2848,Spider-Man: Homecoming,"Spider-Man: Homecoming is a 2017 American superhero film based on the Marvel Comics character Spider-Man. Produced by Columbia Pictures, Marvel Studios, and Pascal Pictures, and distributed by Sony Pictures Releasing, it is the second Spider-Man film reboot and the 16th film in the Marvel Cinematic Universe (MCU). Directed by Jon Watts from a screenplay by the writing teams of Jonathan Goldstein and John Francis Daley, Watts and Christopher Ford, and Chris McKenna and Erik Sommers, the film stars Tom Holland as Peter Parker / Spider-Man alongside Michael Keaton, Jon Favreau, Gwyneth Paltrow, Zendaya, Donald Glover, Jacob Batalon, Laura Harrier, Tony Revolori, Bokeem Woodbine, Tyne Daly, Marisa Tomei, and Robert Downey Jr. In the film, Peter tries to balance high school life with being the hero Spider-Man while facing the Vulture (Keaton).",Jon Watts,,"Kevin Feige, Amy Pascal","Tom Holland, Michael Keaton, Jon Favreau, Gwyneth Paltrow, Zendaya, Donald Glover, Jacob Batalon, Laura Harrier, Tony Revolori, Bokeem Woodbine, Tyne Daly, Marisa Tomei, Robert Downey Jr.",Salvatore Totino,"Dan Lebental, Debbie Berman","June 28, 2017(TCL Chinese Theatre)",United States,English
2849,Spielberg,"Spielberg is a 2017 American documentary film directed by Susan Lacy, and is centered on the career of film director Steven Spielberg. It premiered at the 2017 New York Film Festival and aired on HBO on October 7, 2017.",Susan Lacy,,"Susan Lacy, Jessica Levin, Emma Pildes",Steven Spielberg,"Ed Marritz, Samuel Painter",Deborah Peretz,"October 5, 2017(New York Film Festival)1",United States,English
2850,Spirit Game,Spirit Game: Pride of a Nation is a 2017 documentary directed by Peter Spirer and Peter Baxter.[1][2][3],Peter Spirer and Peter Baxter,,,,,,2017,United States,English
2851,Spoor,"Spoor (Polish: Pokot) is a 2017 Polish crime film directed by Agnieszka Holland, adapted from the novel Drive Your Plow Over the Bones of the Dead by Olga Tokarczuk.[4][5] It was selected to compete for the Golden Bear in the main competition section of the 67th Berlin International Film Festival.[6][4] At Berlin, the film won the Alfred Bauer Prize (Silver Bear).[7] It was selected as the Polish entry for the Best Foreign Language Film at the 90th Academy Awards, but it was not nominated.[8]",Agnieszka Holland,"Olga Tokarczuk, Agnieszka Holland","Janusz Wachala, Krzysztof Zanussi","Agnieszka Mandat, Wiktor Zborowski, Miroslav Krobot, Jakub Gierszał, Patrycja Volny, Tomasz Kot, Borys Szyc","Jolanta Dylewska, Rafał Paradowski",Pavel Hrdlicka,12 February 2017(Berlin),"Poland, Czech Republic, Germany, [, 1, ]",Polish
2852,The Simpsons,"""Homer at the Bat"" is the seventeenth episode of the third season of the American animated television series The Simpsons. It originally aired on Fox in the United States on February 20, 1992. The episode follows the Springfield Nuclear Power Plant softball team, led by Homer, having a winning season and making the championship game. Mr. Burns makes a large bet that the team will win and brings in nine ringers from the ""big leagues"" to ensure his success.",,,,,,,,,
2853,Spyder,"Spyder is a 2017 Indian action thriller film[6][7] written and directed by A. R. Murugadoss and produced by N. V. Prasad. The film was simultaneously shot in Telugu and Tamil languages, and stars Mahesh Babu, S. J. Suryah and Rakul Preet Singh in the lead roles. Murugadoss wrote the Tamil dialogue while the Paruchuri Brothers wrote the Telugu version. The film was edited by A. Sreekar Prasad, with cinematography by Santosh Sivan and music by Harris Jayaraj.",A. R. Murugadoss,A. R. Murugadoss,"N. V. Prasad, [, 1, ]","Mahesh Babu, S.J. Suryah, Rakul Preet Singh",Santosh Sivan,A. Sreekar Prasad,27 September 2017,India,"Telugu, Tamil"
2854,The Square,"The Square is a 2017 satirical black comedy film written and directed by Ruben Östlund. The film stars Claes Bang, Elisabeth Moss, Dominic West and Terry Notary. A Swedish production with co-production support from Germany, France and Denmark, it was shot in Gothenburg, Stockholm and Berlin. The story was partly inspired by an installation Östlund and producer Kalle Boman had made. Östlund was also inspired by a notorious incident involving Oleg Kulik and cast Notary in a parody, drawing on Notary's experience imitating apes.",Ruben Östlund,Ruben Östlund,"Erik Hemmendorff, Philippe Bober","Claes Bang, Elisabeth Moss, Dominic West, Terry Notary",Fredrik Wenzel,"Ruben Östlund, Jacob Secher Schulsinger",20 May 2017(Cannes),"Sweden, Germany, France, Denmark, [, 2, ]","Swedish, Danish, English"
