,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2132,The Seven Deadly Sins: Cursed by Light,"The Seven Deadly Sins: Cursed by Light (Japanese: 劇場版 七つの大罪 光に呪われし者たち, Hepburn: Gekijōban Nanatsu no Taizai: Hikari ni Norowareshi Mono-tachi) is a 2021 Japanese animated fantasy action film based on The Seven Deadly Sins manga series written and illustrated by Nakaba Suzuki, and the second film for the series, following Prisoners of the Sky (2018). The film is directed by Takayuki Hamana, written by Rintarō Ikeda, and produced by Studio Deen. The film was released in Japan on July 2, 2021, and followed by its Netflix streaming debut on October 1, 2021.",Takayuki Hamana,,,"Yūki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yūki, Tatsuhisa Suzuki, Jun Fukuyama, Yūhei Takagi, Maaya Sakamoto, Tomokazu Sugita",Shinyo Kondo,Keiko Onodera,"July 2, 2021",Japan,Japanese
2133,The Seventh Day,"The Seventh Day is a 2021 American horror film written and directed by Justin P. Lange. It stars Guy Pearce, Vadhir Derbez, Stephen Lang and Keith David.",Justin P. Lange,Justin P. Lange,"Dallas Sonnier, Chelsea Davenport, Amanda Presmyk, Kimberly Hwang","Guy Pearce, Vadhir Derbez, Brady Jenness, Chris Galust, Robin Bartlett, Heath Freeman, Keith David, Stephen Lang",Nick Remy Matthews,Josh Ethier,"March 26, 2021(United States)",United States,English
2134,A Sexplanation,"A Sexplanation is a 2021 American documentary film directed by and starring Alex Liu, a Chinese American independent filmmaker.[2] The film, which explores issues concerning sexual stigma, shame, pleasure, and pride in the context of debates over comprehensive sex education,[3][4] follows Liu as he travels the United States and Canada to interview researchers, therapists, educators, authors, political leaders, and activists, including those at the Kinsey Institute, Planned Parenthood, and San Francisco Sex Information.",Alex Liu,"Alex Liu, Leonardo Neri",Steven Flynn,Alex Liu,Brian Emerick,"Brian Emerick, Alex Liu",March 2021(Cinequest)1,United States,English
2135,Sexual Drive,"The film had its world premiere in the Big Screen Competition at the 50th International Film Festival Rotterdam (IFFR) on 4 February 2021,[1] and was theatrically released in Japan by Shaiker on 29 April 2022.[3][4] In the United States it was released by Film Movement in virtual cinemas and on VOD on 22 April 2022.[5][6]",Kōta Yoshida,Kōta Yoshida,Tsuyoshi Goto,"Manami Hashimoto, Ryo Ikeda, Honami Satō, Mukau Nakamura, Shogen, Rina Takeda, Tateto Serizawa",Masafumi Seki,,"February 4, 2021(IFFR)",Japan,Japanese
2136,Shaadi Mubarak,Shaadi Mubarak is a 2021 Indian Telugu-language romantic comedy film directed by Padmasri and starring Sagar and Drishya Raghunath.[1][2][3],Padmasri,Padmasri,"Dil Raju, Shirish","Sagar, Drishya Raghunath",Srikanth Naroj,Madhu,5 March 2021,India,Telugu
2137,Shaadisthan,Shaadisthan is a 2021 Indian Hindi-language drama musical film directed by Raj Singh Chaudhary starring Kirti Kulhari. The film is produced under the production company Famous Digital Studio and distributed by Disney+ Hotstar Multiplex. The story is based on women's empowerment.,Raj Singh Chaudhary,"Raj Singh Chaudhary, Kartik Chaudhry, Nishank Verma","Anant Roongta, Sanjay Shekhar Shetty","Nivedita Bhattacharya, Nina Borah, Sanjay Dadhich, Kirti Kulhari, Kay Kay Menon, Medha Shankar, Siddharth Tripathy",Sushil Rajpal,Aarti Bajaj,11 June 2021,India,Hindi
2138,Shadow Glass,"Shadow Glass is a 2021 American drama short film written and directed by Jay Lee (Sony Pictures' Zombie Strippers), and produced by Shin Koyamada.[1][2]",Jay Lee,Jay Lee,"Shin Koyamada, Nia Lyte",Ava Hall,Jay Lee,Jay Lee,2021,United States,English
2139,The Shadow in My Eye,"In 1945, a Royal Air Force (RAF) de Havilland Mosquito strafes a car carrying several bridesmaids while flying over German-occupied Denmark, mistaking it for a German staff vehicle. The RAF pilots Pete and Andy learn about the accidental killing of civilians from the Danish Special Operation Executive agent Major Truelson.",Ole Bornedal,Ole Bornedal,,"Alex Høgh Andersen, Fanny Bornedal",Lasse Frank Johannessen,Anders Villadsen,2021,Denmark,"Danish, English, German"
2140,Shadow Kingdom: The Early Songs of Bob Dylan,"Shadow Kingdom is a 2021 film featuring American singer-songwriter Bob Dylan. Directed by Israeli-American filmmaker Alma Har'el, it was shot on a soundstage in Santa Monica, California, over seven days in 2021 while Dylan was sidelined from his Never Ending Tour due to the COVID-19 pandemic.[1] The film features Dylan and a group of masked musicians performing 13 songs from the first half of Dylan's career in an intimate club-like setting.[2][3][4]",Alma Har'el,,"Alma Har'el, Christopher Leggett, Raphael Marmor",Bob Dylan,Lol Crawley,Alma Har'el,"July 18, 2021(Streaming Premiere)",United States,English
2141,The Shadow of My Life,The film was a Canadian Screen Award nominee for Best Animated Short at the 11th Canadian Screen Awards in 2023.[1],Hajar Moradi,Hajar Moradi,,,,,2021,Canada,
2142,Shadow Parties,"Shadow Parties is a 2021 Nigerian political drama film directed and produced by Yemi Amodu. The film stars Yemi Blaq, Omotola Jalade-Ekeinde, Toyin Abraham, Jide Kosoko, Sola Sobowale, Magdalena Korpas, and Lucien Morgan.[1][2][3] It premiered on Netflix on 6 September 2021.[4][5]",Yemi Amodu,,"Yemi Amodu, Doyin Amodu","Yemi Blaq, Omotola Jalade-Ekeinde, Toyin Abraham, Jide Kosoko, Sola Sobowale, Magdalena Korpas, Lucien Morgan",Lukman Abdulrahman,Kazeem Oyewo,6 September 2021,Nigeria,English
2143,Shang-Chi and the Legend of the Ten Rings,"Shang-Chi and the Legend of the Ten Rings is a 2021 American superhero film based on Marvel Comics featuring the character Shang-Chi. Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the 25th film in the Marvel Cinematic Universe (MCU). The film was directed by Destin Daniel Cretton from a screenplay he wrote with Dave Callaham and Andrew Lanham, and stars Simu Liu as Shang-Chi alongside Awkwafina, Meng'er Zhang, Fala Chen, Florian Munteanu, Benedict Wong, Yuen Wah, Michelle Yeoh, Ben Kingsley, and Tony Leung. In the film, Shang-Chi is forced to confront his past when his father Wenwu (Leung), the leader of the Ten Rings terrorist organization, draws Shang-Chi and his sister Xialing (Zhang) into a search for a mythical village.",Destin Daniel Cretton,,"Kevin Feige, Jonathan Schwartz","Simu Liu, Awkwafina, Meng'er Zhang, Fala Chen, Florian Munteanu, Benedict Wong, Yuen Wah, Michelle Yeoh, Ben Kingsley, Tony Leung",William Pope,"Nat Sanders, Elísabet Ronaldsdóttir, Harry Yoon","August 16, 2021(Hollywood, Los Angeles)",United States,English
2144,The Shape of Things to Come,"In a dystopian city that appears to be Lima, Teo, an eleven-year-old boy, works with his father, Luis, in a mysterious machine that seeks to generate a deluge in a city where it does not rain. Luis, obsessed with making the machine work, puts the invention at risk in the face of constant embargoes and threats from the authorities. Teo, looking to help his father, gets involved with a gang of young spies led by twin brothers, Raiza and Baca. From this meeting, Teo will live new experiences that will question his father's obsession and reveal the hidden nature of the machine.[5]",Victor Manuel Checa,"Victor Manuel Checa, Victor Huizar","Ruby Castillo, Sebastián Cordero, Christoph Hahnheiser, Josune Hahnheiser, Ángeles Hernández, Jimena Hospina, David Matamoros, Bertha Navarro, William Silva Reddington, Javier Salvador","Fernando Bacilio, Lorenzo Molina",Fergan Chávez-Ferrer,Miqy de la Barra,"November 12, 2021(Tallinn Black Nights)","Peru, Mexico, Ecuador, Spain, Germany, [, 1, ]",Spanish
2145,Shark,"Since its launch, the film has been selected in various festivals",Nash Edgerton,"Nash Edgerton, David Michôd",Michele Bennett,,Aaron McLisky,David Whittaker,2021,Australia,English
2146,Shava Ni Girdhari Lal,"Shava Ni Girdhari Lal (transl. Well Done Girdhari Lal) is a 2021 Indian Punjabi-language comedy film directed by Gippy Grewal from a screenplay co-written with Rana Ranbir. Produced by Gippy Grewal, Vashu Bhagnani and Ashu Munish Sahani under the banners of Humble Motion Pictures, Pooja Entertainment and Omjee Star Studios, it stars Gippy Grewal, Neeru Bajwa, and Himanshi Khurana. Yami Gautam also stars in film marking her comeback in Punjabi film industry after 10 years. The film is a period comedy and the plot is set in the 1940s. The principal photography of the film began on 3 April 2021, and it was theatrically released on 17 December 2021.",Gippy Grewal,,"Gippy Grewal, Vashu Bhagnani, Ashu Munish Sahani","Gippy Grewal, Neeru Bajwa, Yami Gautam, Himanshi Khurana, Surilie Gautam",Baljit Singh Deo,Rohit Dhiman,17 December 2021,India,Punjabi
2147,She Will,"She Will is a 2021 British psychological horror drama film co-written and directed by Charlotte Colbert in her feature directorial debut.[1] The film was produced by Jessica Malik and Bob Last, with Dario Argento and Edward R. Pressman among the executive producers.[2] The film stars Alice Krige, Kota Eberhardt, Rupert Everett and Malcolm McDowell, with John McCrea, Amy Manson, Jonathan Aris and Daniel Lapaine.",Charlotte Colbert,"Kitty Percy, Charlotte Colbert","Jessica Malik, Bob Last","Alice Krige, Kota Eberhardt, Rupert Everett, Malcolm McDowell",Jamie D. Ramsay,"Yorgos Mavropsaridis, Matyas Fekete",5 August 2021(Locarno),United Kingdom,English
2148,Sheer Qorma,"Sheer Qorma  (Urdu: شير قرمہ‎, romanized: shîr qurmâ ""milk and dates"") a 2021 Indian short film Drama LGBT romance written and directed by Faraz Arif Ansari of Sisak fame and produced by Marijke Desouza. It is produced by Futterwacken Films. Starring Shabana Azmi, Divya Dutta and Swara Bhaskar, the film revolves around a woman and a non-binary person (played by Dutta and Swara Bhaskar) in love with each other.[1][2][3] The filming began in the first week of August 2019 in Mumbai.[4]",Faraz Arif Ansari,Faraz Arif Ansari,Marijke Desouza,"Shabana Azmi, Divya Dutta, Swara Bhaskar",Sidharth Kale,Akshara Prabhakar,2021,India,Urdu
2149,Shepherd,"Shepherd had its world premiere at the BFI London Film Festival on 14 October 2021, and was released in the United Kingdom by Darkland Distribution on 26 November 2021.",Russell Owen,Russell Owen,"Karim Prince Tshibangu, Aslam Parvez","Tom Hughes, Kate Dickie, Gaia Weiss, Greta Scacchi",Richard Stoddard,"Jim Page, Chris Thornton",14 October 2021(LFF),United Kingdom,English
2150,Sherni,"Sherni (/ʃeɪrni/ transl. Tigress) is a 2021 Indian Hindi-language thriller film directed by Amit V. Masurkar and produced by T-Series and Abundantia Entertainment.[2][3]  The film stars Vidya Balan in the leading role of an Indian Forest Service officer,[4][5] alongside Sharat Saxena, Vijay Raaz, Ila Arun, Brijendra Kala, Neeraj Kabi and Mukul Chaddha in supporting roles.[6][7][8] The film premiered on Amazon Prime Video on 18 June 2021.[1]",Amit V. Masurkar,,"Bhushan Kumar, Krishan Kumar, Vikram Malhotra, Amit V. Masurkar",Vidya Balan,Rakesh Haridas,Dipika Karla,18 June 20211,India,Hindi
2151,Shershaah,"Shershaah (transl. Lion-king) is a 2021 Indian Hindi-language biographical war film based on the life of Vikram Batra, martyred in action in the Kargil War, directed by Vishnuvardhan in his Hindi film debut and written by Sandeep Shrivastava. The film was produced by Dharma Productions and Kaash Entertainment, with Hiroo Yash Johar, Karan Johar, Apoorva Mehta, Shabbir Boxwala, Ajay Shah and Himanshu Gandhi serving as producers. Sidharth Malhotra stars in a dual role as Vikram Batra and his twin brother Vishal, with Kiara Advani as his girlfriend Dimple Cheema.[2]",Vishnuvardhan,Sandeep Shrivastava,"Hiroo Yash Johar, Karan Johar, Apoorva Mehta, Shabbir Boxwala, Ajay Shah, Himanshu Gandhi","Sidharth Malhotra, Kiara Advani",Kamaljeet Negi,A. Sreekar Prasad,12 August 20211,India,Hindi
2152,Shiddat,"Shiddat: Journey Beyond Love, or simply Shiddat[2] (transl. Passion), is a 2021 Indian Hindi-language romantic drama film directed by Kunal Deshmukh and produced by Bhushan Kumar, Krishan Kumar and Dinesh Vijan under their banners T-Series and Maddock Films. The film stars Sunny Kaushal, Radhika Madan, Mohit Raina and Diana Penty.",kunal Deshmukh,"Dheeraj Rattan, Pooja Ladha Surti, Shridhar Raghavan","Bhushan Kumar, Krishan Kumar, Dinesh Vijan","Sunny Kaushal, Radhika Madan, Mohit Raina, Diana Penty",Amalendu Chaudhary,A. Sreekar Prasad,1 October 20211,India,Hindi
2153,The Deer King,"In the years following a vicious war, the Empire of Zol now controls the land and citizens of rival Aquafa-except for Aquafa's Fire Horse Territory, where wild dogs that once carried the deadly Black Wolf Fever continue to roam free. When a pack of dogs race through a Zol-controlled mine, Van, an enslaved former soldier, and a young girl named Yuna are both bitten, but manage to escape as the sole survivors of the attack. Finally free, Van and Yuna seek out a simple, peaceful existence in the countryside. But as the deadly disease once again runs rampant, they find themselves at the crossroads of a struggle much larger than any one nation.",,,,,,,,,
2154,Shishlik,"A resident of a small town on the outskirts of Tehran, under the influence of special conditions imposed on him by the head of a factory, has revolted. He seeks the liberation of his family and..",Mohammad Hossein Mahdavian,,Mohammadreza Mansouri,"Reza Attaran, Pejman Jamshidi, Jamshid Hashempour, Vahid Rahbani",Hadi Behrouz,Sajad Pahlavanzadeh,"February 1, 2021(FIFF)",Iran,Persian
2155,Shook,"Shook is a 2021 American horror thriller film written and directed by Jennifer Harrington based on a story by Alesia Glidewell and Jennifer Harrington.  It was produced by Tara L. Craig and Squid Farm Productions. Shook premiered on Shudder on February 18, 2021.[1][2][3]",Jennifer Harrington,Jennifer Harrington,Tara L. Craig,,,,"February 18, 2021",United States,English
2156,Shoplifters of the World,"Shoplifters of the World is a 2021 American independent comedy-drama film written and directed by Stephen Kijak. It stars Helena Howard, Ellar Coltrane, Elena Kampouris, Nick Krause, James Bloor, Thomas Lennon and Joe Manganiello.",Stephen Kijak,,"Marco Vicini, Lorianne Hall, Adam Schoon, Christopher Figg, Phill Hoelting, Laura Rister, Nick Manganiello, Joe Manganiello","Helena Howard, Ellar Coltrane, Elena Kampouris, Nick Krause, James Bloor, Thomas Lennon, Joe Manganiello",Andrew Wheeler,"Fabienne Bouville, Yaniv Dabach","March 26, 2021",United States,English
2157,Shororipu 2: Jotugriho,"Shororipu 2: Jotugriho is a 2021 Indian Bengali-language psychological crime-thriller written and directed by Ayan Chakraborty. It is the second film in the Shororipu franchise. Rupa Dutta is the producer and Camellia Productions is the presenter. The film stars Chiranjeet Chakraborty, Arunima Ghosh, and Saswata Chatterjee in lead roles. The story follows a girl Megha (Ghosh), who was getting ready to marry her boyfriend but in a shocking turn of events she marries her father’s friend Debraj. After eight years of oppressed marriage life Debraj dies in mysterious circumstances. Detective Chandrakanta (played by Chakraborty) investigates the case.[1]",Ayan Chakraborty,Ayan Chakraborty,Rupa Dutta,"Chiranjeet Chakraborty, Arunima Ghosh, Saswata Chatterjee",Souvik Basu,Sujay Datta Ray,10 October 2021,India,Bengali
2158,Billboard,"The Super Bowl LV halftime show, officially known as the Pepsi Super Bowl LV Halftime Show, was the halftime entertainment of Super Bowl LV, and took place on February 7, 2021, at Raymond James Stadium in Tampa, Florida. It was headlined solely by Canadian singer-songwriter the Weeknd.[1][2][3] The show was televised in the U.S. by CBS.",,,,,,,,,
2159,Show Me the Father,"Show Me the Father is a 2021 American Christian documentary film by director Rick Altizer, presenting five fatherhood-related stories connected with commentary by Tony Evans, produced by Mark Miller and executive produced by the Kendrick brothers. It is the Kendrick brothers' seventh film and their third through their subsidiary, Kendrick Brothers Productions. It was theatrically released on September 10, 2021.[3]",Rick Altizer,,Mark Miller,"Sherman Smith, Tony Evans, Stephen Kendrick, Alex Kendrick, Deland McCullough, Jim Daly, Eddie George",John Melton,"Mark Miller, Rick Altizer, Scott Simmonds, Bill Ebel","September 10, 2021",United States,
2160,Show Me the Ghost,"Show Me the Ghost (Korean: 쇼미더고스트) is a 2021 South Korean comedy horror film, written and directed by Kim Eun-kyoung and starring Han Seung-yeon, Kim Hyun-mok and Hong Seung-bum.[1] The film depicts the story of two job seeking best friends Ho-du and Yeji, whose dreams and hopes have been ruined.[2] It was premiered at 25th Bucheon International Fantastic Film Festival on July 10 and was theatrically released on September 9, 2021.[3]",Kim Eun-kyoung,,Choi Ji-yeon,"Han Seung-yeon, Kim Hyun-mok, Hong Seung-bum",Jung Gui-ho,Son Yeon-ji,"July 10, 2021(BIFAN)",South Korea,Korean
2161,Show Me What You Got,"Show Me What You Got is a Black and white American independent film shot in Los Angeles, Italy and Joshua Tree that follows three millennials as they meet and form a ménage à trois. With the restless energy of a French New Wave film, the story follows the three as they join political protests and make art while falling deeper in love. When one has to leave for Italy, their experience there threatens their relationship.",Svetlana Cvetko,"Svetlana Cvetko, David Scott Smith","David Scott Smith, Nick Sarkisov, Phillip Noyce, Sergey Sarkisov","Cristina Rambaldi, Neyssan Falahi, Mattia Minasi",Svetlana Cvetko,David Scott Smith,2021,United States,English
2162,The Shuroo Process,"The Shuroo Process is a 2021 American comedy-drama film directed by Emrhys Cooper (in his directorial debut), written by Cooper and Donal Brophy, produced by Glen Trotiner, Benjamin J. Murray, Lynn Mancinelli, Brophy, and Cooper, and starring Fiona Dourif, Brophy, Tommy Dorfman, Cooper, Rainey Qualley, Olivia Sui, Taylor Bagley, Cornelia Guest, Mancinelli, Jeff Burnett, Rachel McDowall, Jeff Hephner, Hakeem Kae-Kazim, and Brad Dourif. Zachary Quinto served as an executive producer of the film.[1]",Emrhys Cooper,,"Glen Trotiner, Benjamin J. Murray, Lynn Mancinelli, Donal Brophy, Emrhys Cooper","Fiona Dourif, Donal Brophy, Tommy Dorfman, Emrhys Cooper, Rainey Qualley, Olivia Sui, Taylor Bagley, Cornelia Guest, Lynn Mancinelli, Jeff Burnett, Rachel McDowall, Jeff Hephner, Hakeem Kae-Kazim, Brad Dourif",Benjamin J Murray,Gary M.B. Smith,"October 1, 2021(Woodstock)",United States,English
2163,Shyam Singha Roy,"Shyam Singha Roy is a 2021 Indian Telugu-language period romantic drama film[4] directed by Rahul Sankrityan. Partly set in the backdrop of Kolkata in the 1970s, it is based on the theme of reincarnation. The film stars Nani in a dual role alongside Sai Pallavi and Krithi Shetty in the female leads with Madonna Sebastian and Rahul Ravindran in the supporting roles.[5] The film tells the story of Vasu, an aspiring director who is blamed for plagiarism, as he starts to experience visions of his previous life as Shyam Singha Roy, a fierce Bengali social reformer.",Rahul Sankrityan,,Venkat Boyanapalli,"Nani, Sai Pallavi, Krithi Shetty",Sanu John Varghese,Naveen Nooli,24 December 2021,India,Telugu
2164,Si vive una volta sola,Si vive una volta sola (lit. 'We only live once') is a 2021 Italian comedy film directed by Carlo Verdone.,Carlo Verdone,"Carlo Verdone, Giovanni Veronesi, Pasquale Plastino","Luigi De Laurentiis, Aurelio De Laurentiis","Carlo Verdone, Rocco Papaleo, Anna Foglietta, Max Tortora",Giovanni Canevari,Pietro Morana,28 April 2021(Rome),Italy,Italian
2165,Sideral,"In the coastal city of Natal, north-east of Brazil, the first ever rocket launch of the country is about to happen. As the spacecraft leaves the Earth, the lives of a family living nearby will be drastically impacted.",Carlos Segundo,Carlos Segundo,"Mariana Hardi, Pedro Fiuza, Damien Megherbi, Justin Pechberty","Priscilla Vilela, Ênio Cavalcante, Fernanda Cunha",,"Jérôme Bréau, Carlos Segundo",July 2021,"Brazil, France",
2166,Signal the Movie,"Signal the Movie[a] is a 2021 Japanese police procedural thriller drama film directed by Hajime Hashimoto [ja] and co-written by Kōsuke Nishi and Hiroshi Hayashi; the film is based on a television series with a same name by Akira Uchitaka and Kosuke Suzuki, which in turn is a remake of a South Korean television series with a same name by Kim Eun-hee. Distributed by Toho, it continues from where the television series had left off, as Kento Saegura, Misaki Sakurai and Takeshi Ooyama investigate mysterious car accidents occurring in both past and present era. Kentaro Sakaguchi, Michiko Kichise, Kazuki Kitamura, Yuichi Nakamura, Tetsuhiro Ikeda and Kaede Aono reprises their roles from the television series, with Tetta Sugimoto, Nao, Tetsushi Tanaka, Takeshi Kaga and Tsuyoshi Ihara joining the ensemble cast. It was released in Japan on April 2, 2021.","Hajime Hashimoto, [, ja, ]",,"Takashi Hagiwara, Yoko Toyofuku, Kazutaka Obara, Takahiro Kasagi, Mai Ishida","Kentaro Sakaguchi, Michiko Kichise, Kazuki Kitamura, Yuichi Nakamura, Tetsuhiro Ikeda, Kaede Aono, Tetta Sugimoto, Nao, Tetsushi Tanaka, Takeshi Kaga, Tsuyoshi Ihara",Hiroo Yanagida,Shinya Tadano,"April 2, 2021",Japan,Japanese
2167,The Silence of the Mole,"The Silence of the Mole (Spanish: El silencio del topo) is a 2021 Guatemalan documentary film directed by Anaïs Taracena. It tells the story of the journalist Elías Barahona, better known as The Mole, who between 1976 and 1980 was infiltrated as press secretary of the Guatemalan Ministry of the Interior.[1] It was selected as the Guatemalan entry in the Best International Feature Film at the 95th Academy Awards, but was not nominated.[2]",Anaïs Taracena,,"Rafael González, Anaïs Taracena",,Carla Molina,Pedro G. García,April 2021(Canada),Guatemala,Spanish
2168,Silence... Can You Hear It?,"Silence... Can You Hear It? is a 2021 Indian Hindi-language thriller film written and directed by Aban Bharucha Deohans.[1]  The film produced by Zee Studios, stars Manoj Bajpayee, Prachi Desai and Arjun Mathur.[2] The story of the film revolves around the mysterious disappearance of a woman.[3][4] It was digitally released on ZEE5 on 26 March 2021.[5][6] The film marks Desai's comeback after 4 years.",Aban Bharucha Deohans,Aban Bharucha Deohans,"Shariq Patel, Candid Creations","Manoj Bajpayee, Prachi Desai, Arjun Mathur, Barkha Singh",Arvind Singh,Sandeep Kumar Sethy,26 March 2021,India,Hindi
2169,The Silent Baron,"The Silent Baron is a 2021 Nigerian action drama film produced and directed by Ifeanyi Ukaeru and Richard Omos Iboyi in collaboration with the National Drug Law Enforcement Agency under the production company of Ekwe Nche Entertainment Limited to celebrate the United Nations Day Against Drug Abuse and Illicit Trafficking.[1][2][3][4] The film stars Ejike Asiegbu, Sani Muazu, Ngozi Nwosu, Nancy Isime, Enyinna Nwigwe, Anthony Munjaro, and Doris Ifeka.[2]",Richard Omos Iboyi,,Ifeanyi Ukaeru,"Ejike Asiegbu, Sani Muazu, Ngozi Nwosu, Nancy Isime, Enyinna Nwigwe, Anthony Munjaro, and Doris Ifeka",,,24 June 2021,Nigeria,English
2170,Silent Night,"Silent Night is a 2021 apocalyptic black comedy film written and directed by Camille Griffin. The film stars Keira Knightley, Matthew Goode, Roman Griffin Davis, Annabelle Wallis, Lily-Rose Depp, Sope Dirisu, Kirby Howell-Baptiste, Lucy Punch, Rufus Jones, and Davida McKenzie.",Camille Griffin,Camille Griffin,"Celine Rattray, Trudie Styler, Matthew Vaughn","Keira Knightley, Matthew Goode, Roman Griffin Davis, Annabelle Wallis, Lily-Rose Depp, Sope Dirisu, Kirby Howell-Baptiste, Lucy Punch, Rufus Jones, Davida McKenzie",Sam Renton,"Martin Walsh, Pia Di Ciaula",16 September 2021(TIFF),"United Kingdom, United States",English
2171,Silk Road,"Silk Road is a 2021 American crime thriller film, written for the screen and directed by Tiller Russell based on the Rolling Stone article ""Dead End on Silk Road: Internet Crime Kingpin Ross Ulbricht's Big Fall"" by David Kushner.[2] The film stars Jason Clarke, Nick Robinson, Alexandra Shipp, Jimmi Simpson, Paul Walter Hauser, Darrell Britt-Gibson, and Will Ropp. It is based on the true story of Ross Ulbricht, who develops a website on the darknet, an act which attracts the attention of the FBI and DEA, who send in federal agent Richard ""Rick"" Bowden, a fictional composite of real life DEA Special Agent Carl Force and US Secret Service Special Agent Shaun Bridges, both of whom were convicted of felonies related to theft of assets in the investigation of Ulbricht, to bring down his empire.",Tiller Russell,Tiller Russell,"Christopher Figg, Alex Orlovsky, Robert Whitehouse, Elika Portnoy, Jack Selby, Duncan Montgomery, David Hyman, Dawn Bierschwal, Stephen Gans","Jason Clarke, Nick Robinson, Will Ropp, Alexandra Shipp, Jimmi Simpson",Peter Flinckenberg,Greg O'Bryant,"February 19, 2021(United States)",United States,English
2172,Simple as Water,"Simple as Water is a 2021 American documentary film by Oscar-winning director Megan Mylan. The film documents Syrian families across five countries, revealing the impact of war, separation, and displacement. The film is a meditation on the elemental bonds of family told through portraits of four Syrian families in the aftermath of war. Simple as Water premiered at the Tribeca Film Festival on June 20, 2021.[1] It was released on November 16, 2021, on HBO Max.[2]",Megan Mylan,,"Robin Hessman, Megan Mylan","Yasmin Al-Kadad, Samr Abo Ghanooj, Omar & Abdulrahman Sabha, Diaa, Safwan Al Kadad","Lars Skree, Michael Chin, Rafia Salameh","Megan Mylan, Purcell Carson",2021,United States,"Arabic, English, German"
2173,A Simple Lie,"A Simple Lie is a 2021 Nigerian romantic comedy film. It was co-produced by Biodun Stephen and David Wade Production.[1][2][3] The film was released four months after her commitment with Anthill Studio's Progressive Tailors Club, and it stars Bisola Aiyeola, Emmanuel Ikubese, Bolaji Ogunmola, Bukunmi Adeaga-ilori and Kachi Nnochiri.[3][1]",Biodun Stephen,Mannie Oiseomaye,Biodun Stephen,"Bisola Aiyeola, ,, Emmanuel Ikubese, ,, Bolaji Ogunmola, ,, Kiekie, and Kachi Nnochiri.","Ladipo Abiola	
Lawrence Morgan","Adesuwa Omon	
Adio Solanke",July 2021,,
2174,The Simpsons Balenciaga,"The Simpsons | Balenciaga[a] is a 2021 animated short film based on the television series The Simpsons. The production staff of The Simpsons collaborated with French/Spanish luxury fashion house Balenciaga to produce the film that premiered on October 2, 2021 during Paris Fashion Week. The ten-minute film, directed by David Silverman, parodies the fashion industry and highlights Balenciaga's recent clothing.[1][2]",David Silverman,"Joel H. Cohen, Al Jean, Michael Price","James L. Brooks, Matt Groening, Al Jean, Richard Raynis, Denise Sirkot","Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Harry Shearer, Hank Azaria",,,"October 2, 2021",,"English, French"
2175,Sing 2,"Sing 2 is a 2021 American animated jukebox musical comedy film written and directed by Garth Jennings. It is the sequel to Sing (2016) and the second film in the franchise. Produced by Illumination, the film stars an ensemble voice cast consisting of Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Taron Egerton, Tori Kelly, Nick Kroll and Nick Offerman reprising their roles from the first film, The sequel also features new characters voiced by Bobby Cannavale, Halsey, Pharrell Williams, Letitia Wright, Eric André, Chelsea Peretti and Bono. Like the first film, Sing 2 features songs from many artists, most of which are performed diegetically. The story is set after the events of the first film with Buster Moon and his group putting on a show in Redshore City while working to impress an entertainment mogul and enlist a reclusive rock star to perform with the group.",Garth Jennings,Garth Jennings,"Chris Meledandri, Janet Healy","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Taron Egerton, Tori Kelly, Nick Kroll, Bobby Cannavale, Halsey, Pharrell Williams, Nick Offerman, Letitia Wright, Eric André, Chelsea Peretti, Bono",,Gregory Perler,"November 14, 2021(AFI Fest)3",United States,English
2176,Sing a Bit of Harmony,"Sing a Bit of Harmony (Japanese: アイの歌声を聴かせて, Hepburn: Ai no Utagoe o Kikasete; lit. 'Let Me Hear Ai's Singing Voice') is a 2021 Japanese animated slice of life musical science fiction[1] film, produced by J.C.Staff and directed by Yasuhiro Yoshiura. It premiered in Japan in October 2021.",Yasuhiro Yoshiura,,,"Tao Tsuchiya, Haruka Fukuhara, Asuka Kudo, Kazuyuki Okitsu, Mikako Komatsu, Satoshi Hino, Sayaka Ohara, Kenji Hamada, Kenjiro Tsuda, Miyu Sakihi, Kazlaser",,,"October 29, 2021",Japan,Japanese
2177,Single All the Way,"The film was released by Netflix on December 2, 2021.",Michael Mayer,Chad Hodge,Joel S. Rice,"Michael Urie, Philemon Chambers, Luke Macfarlane, Barry Bostwick, Jennifer Robertson, Jennifer Coolidge, Kathy Najimy",Éric Cayla,Adriaan van Zyl,"December 2, 2021",Canada,English
